recording_id,frame_id,time,entropy
20150504083857481_m0002_31,64,0.64,0.007015
20150504083857481_m0002_31,65,0.65,0.006962
20150504083857481_m0002_31,66,0.66,0.006667
20150504083857481_m0002_31,67,0.67,0.005614
20150504083857481_m0002_31,68,0.68,0.005163
20150504083857481_m0002_31,69,0.69,0.006161
20150504083857481_m0002_31,70,0.70,0.006405
20150504083857481_m0002_31,71,0.71,0.006113
20150504083857481_m0002_31,72,0.72,0.005479
20150504083857481_m0002_31,73,0.73,0.005200
20150504083857481_m0002_31,74,0.74,0.004380
20150504083857481_m0002_31,75,0.75,0.006355
20150504083857481_m0002_31,76,0.76,0.007394
20150504083857481_m0002_31,77,0.77,0.007764
20150504083857481_m0002_31,78,0.78,0.007549
20150504083857481_m0002_31,79,0.79,0.007764
20150504083857481_m0002_31,80,0.80,0.007799
20150504083857481_m0002_31,81,0.81,0.007471
20150504083857481_m0002_31,82,0.82,0.006956
20150504083857481_m0002_31,83,0.83,0.005606
20150504083857481_m0002_31,84,0.84,0.003750
20150504083857481_m0002_31,85,0.85,0.004559
20150504083857481_m0002_31,86,0.86,0.004807
20150504083857481_m0002_31,87,0.87,0.004163
20150504083857481_m0002_31,88,0.88,0.004545
20150504083857481_m0002_31,89,0.89,0.008986
20150504083857481_m0002_31,90,0.90,0.008515
20150504083857481_m0002_31,91,0.91,0.005380
20150504083857481_m0002_31,92,0.92,0.006875
20150504083857481_m0002_31,93,0.93,0.008822
20150504083857481_m0002_31,94,0.94,0.008085
20150504083857481_m0002_31,95,0.95,0.006972
20150504083857481_m0002_31,96,0.96,0.007193
20150504083857481_m0002_31,97,0.97,0.006477
20150504083857481_m0002_31,98,0.98,0.005914
20150504083857481_m0002_31,99,0.99,0.005874
20150504083857481_m0002_31,100,1.00,0.005509
20150504083857481_m0002_31,101,1.01,0.004286
20150504083857481_m0002_31,102,1.02,0.005020
20150504083857481_m0002_31,103,1.03,0.006030
20150504083857481_m0002_31,104,1.04,0.005777
20150504083857481_m0002_31,105,1.05,0.005784
20150504083857481_m0002_31,106,1.06,0.005768
20150504083857481_m0002_31,107,1.07,0.005035
20150504083857481_m0002_31,108,1.08,0.003638
20150504083857481_m0002_31,109,1.09,0.003474
20150504083857481_m0002_31,110,1.10,0.003650
20150504083857481_m0002_31,111,1.11,0.004170
20150504083857481_m0002_31,112,1.12,0.005668
20150504083857481_m0002_31,113,1.13,0.005247
20150504083857481_m0002_31,114,1.14,0.005423
20150504083857481_m0002_31,115,1.15,0.005674
20150504083857481_m0002_31,116,1.16,0.005976
20150504083857481_m0002_31,117,1.17,0.005956
20150504083857481_m0002_31,118,1.18,0.006093
20150504083857481_m0002_31,119,1.19,0.005276
20150504083857481_m0002_31,120,1.20,0.004344
20150504083857481_m0002_31,121,1.21,0.003745
20150504083857481_m0002_31,122,1.22,0.006592
20150504083857481_m0002_31,123,1.23,0.007876
20150504083857481_m0002_31,124,1.24,0.008439
20150504083857481_m0002_31,125,1.25,0.007768
20150504083857481_m0002_31,126,1.26,0.007181
20150504083857481_m0002_31,127,1.27,0.005939
20150504083857481_m0002_31,128,1.28,0.005089
20150504083857481_m0002_31,129,1.29,0.004372
20150504083857481_m0002_31,130,1.30,0.003453
20150504083857481_m0002_31,131,1.31,0.003397
20150504083857481_m0002_31,132,1.32,0.003286
20150504083857481_m0002_31,133,1.33,0.002896
20150504083857481_m0002_31,134,1.34,0.003288
20150504083857481_m0002_31,135,1.35,0.004132
20150504083857481_m0002_31,136,1.36,0.004724
20150504083857481_m0002_31,137,1.37,0.003530
20150504083857481_m0002_31,138,1.38,0.003605
20150504083857481_m0002_31,139,1.39,0.003031
20150504083857481_m0002_31,140,1.40,0.003717
20150504083857481_m0002_31,141,1.41,0.004045
20150504083857481_m0002_31,142,1.42,0.006034
20150504083857481_m0002_31,143,1.43,0.003706
20150504083857481_m0002_31,144,1.44,0.005842
20150504083857481_m0002_31,145,1.45,0.003938
20150504083857481_m0002_31,146,1.46,0.002817
20150504083857481_m0002_31,147,1.47,0.005700
20150504083857481_m0002_31,148,1.48,0.005057
20150504083857481_m0002_31,149,1.49,0.003572
20150504083857481_m0002_31,150,1.50,0.003612
20150504083857481_m0002_31,151,1.51,0.003857
20150504083857481_m0002_31,152,1.52,0.004519
20150504083857481_m0002_31,153,1.53,0.004257
20150504083857481_m0002_31,154,1.54,0.004784
20150504083857481_m0002_31,155,1.55,0.005034
20150504083857481_m0002_31,156,1.56,0.006115
20150504083857481_m0002_31,157,1.57,0.006616
20150504083857481_m0002_31,158,1.58,0.007354
20150504083857481_m0002_31,159,1.59,0.006694
20150504083857481_m0002_31,160,1.60,0.004419
20150504083857481_m0002_31,161,1.61,0.003294
20150504083857481_m0002_31,162,1.62,0.003829
20150504083857481_m0002_31,163,1.63,0.004479
20150504083857481_m0002_31,164,1.64,0.004194
20150504083857481_m0002_31,165,1.65,0.003912
20150504083857481_m0002_31,166,1.66,0.004041
20150504083857481_m0002_31,167,1.67,0.004203
20150504083857481_m0002_31,168,1.68,0.004352
20150504083857481_m0002_31,169,1.69,0.004505
20150504083857481_m0002_31,170,1.70,0.004018
20150504083857481_m0002_31,171,1.71,0.003469
20150504083857481_m0002_31,172,1.72,0.003720
20150504083857481_m0002_31,173,1.73,0.003449
20150504083857481_m0002_31,174,1.74,0.003367
20150504083857481_m0002_31,175,1.75,0.003413
20150504083857481_m0002_31,176,1.76,0.003458
20150504083857481_m0002_31,177,1.77,0.003357
20150504083857481_m0002_31,178,1.78,0.003074
20150504083857481_m0002_31,179,1.79,0.003161
20150504083857481_m0002_31,180,1.80,0.003380
20150504083857481_m0002_31,181,1.81,0.003597
20150504083857481_m0002_31,182,1.82,0.003722
20150504083857481_m0002_31,183,1.83,0.003710
20150504083857481_m0002_31,184,1.84,0.003527
20150504083857481_m0002_31,185,1.85,0.003216
20150504083857481_m0002_31,186,1.86,0.003402
20150504083857481_m0002_31,187,1.87,0.003929
20150504083857481_m0002_31,188,1.88,0.003990
20150504083857481_m0002_31,189,1.89,0.003523
20150504083857481_m0002_31,190,1.90,0.003659
20150504083857481_m0002_31,191,1.91,0.003904
20150504083857481_m0002_31,192,1.92,0.003945
20150504083857481_m0002_31,193,1.93,0.003812
20150504083857481_m0002_31,194,1.94,0.004000
20150504083857481_m0002_31,195,1.95,0.004211
20150504083857481_m0002_31,196,1.96,0.003932
20150504083857481_m0002_31,197,1.97,0.004389
20150504083857481_m0002_31,198,1.98,0.005227
20150817100008087_m0002_31,0,0.00,0.004262
20150817100008087_m0002_31,1,0.01,0.004218
20150817100008087_m0002_31,2,0.02,0.004553
20150817100008087_m0002_31,3,0.03,0.004669
20150817100008087_m0002_31,4,0.04,0.004532
20150817100008087_m0002_31,5,0.05,0.004917
20150817100008087_m0002_31,6,0.06,0.004999
20150817100008087_m0002_31,7,0.07,0.004504
20150817100008087_m0002_31,8,0.08,0.003074
20150817100008087_m0002_31,9,0.09,0.005317
20150817100008087_m0002_31,10,0.10,0.008422
20150817100008087_m0002_31,11,0.11,0.009292
20150817100008087_m0002_31,12,0.12,0.006918
20150817100008087_m0002_31,13,0.13,0.007213
20150817100008087_m0002_31,14,0.14,0.008154
20150817100008087_m0002_31,15,0.15,0.007623
20150817100008087_m0002_31,16,0.16,0.007629
20150817100008087_m0002_31,17,0.17,0.007532
20150817100008087_m0002_31,18,0.18,0.007629
20150817100008087_m0002_31,19,0.19,0.007039
20150817100008087_m0002_31,20,0.20,0.006526
20150817100008087_m0002_31,21,0.21,0.006130
20150817100008087_m0002_31,22,0.22,0.005644
20150817100008087_m0002_31,23,0.23,0.005272
20150817100008087_m0002_31,24,0.24,0.004405
20150817100008087_m0002_31,25,0.25,0.003304
20150817100008087_m0002_31,26,0.26,0.003369
20150817100008087_m0002_31,27,0.27,0.004607
20150817100008087_m0002_31,28,0.28,0.005897
20150817100008087_m0002_31,29,0.29,0.005649
20150817100008087_m0002_31,30,0.30,0.005828
20150817100008087_m0002_31,31,0.31,0.004843
20150817100008087_m0002_31,32,0.32,0.003781
20150817100008087_m0002_31,33,0.33,0.003726
20150817100008087_m0002_31,34,0.34,0.005162
20150817100008087_m0002_31,35,0.35,0.005298
20150817100008087_m0002_31,36,0.36,0.004964
20150817100008087_m0002_31,37,0.37,0.004916
20150817100008087_m0002_31,38,0.38,0.005208
20150817100008087_m0002_31,39,0.39,0.005228
20150817100008087_m0002_31,40,0.40,0.004981
20150817100008087_m0002_31,41,0.41,0.004808
20150817100008087_m0002_31,42,0.42,0.004478
20150817100008087_m0002_31,43,0.43,0.004261
20150817100008087_m0002_31,44,0.44,0.004564
20150817100008087_m0002_31,45,0.45,0.005076
20150817100008087_m0002_31,46,0.46,0.005488
20150817100008087_m0002_31,47,0.47,0.003749
20150817100008087_m0002_31,48,0.48,0.004478
20150817100008087_m0002_31,49,0.49,0.005767
20150817100008087_m0002_31,50,0.50,0.005999
20150817100008087_m0002_31,51,0.51,0.006661
20150817100008087_m0002_31,52,0.52,0.006752
20150817100008087_m0002_31,53,0.53,0.006830
20150817100008087_m0002_31,54,0.54,0.006621
20150817100008087_m0002_31,55,0.55,0.006150
20150817100008087_m0002_31,56,0.56,0.005467
20150817100008087_m0002_31,57,0.57,0.005709
20150817100008087_m0002_31,58,0.58,0.005915
20150817100008087_m0002_31,59,0.59,0.005698
20150817100008087_m0002_31,60,0.60,0.004223
20150817100008087_m0002_31,61,0.61,0.005761
20150817100008087_m0002_31,62,0.62,0.006174
20150817100008087_m0002_31,63,0.63,0.006068
20150817100008087_m0002_31,64,0.64,0.005945
20150817100008087_m0002_31,65,0.65,0.003768
20150817100008087_m0002_31,66,0.66,0.005228
20150817100008087_m0002_31,67,0.67,0.006770
20150817100008087_m0002_31,68,0.68,0.007148
20150817100008087_m0002_31,69,0.69,0.007109
20150817100008087_m0002_31,70,0.70,0.006721
20150817100008087_m0002_31,71,0.71,0.006644
20150817100008087_m0002_31,72,0.72,0.006127
20150817100008087_m0002_31,73,0.73,0.006986
20150817100008087_m0002_31,74,0.74,0.006570
20150817100008087_m0002_31,75,0.75,0.005274
20150817100008087_m0002_31,76,0.76,0.003931
20150817100008087_m0002_31,77,0.77,0.004992
20150817100008087_m0002_31,78,0.78,0.005077
20150817100008087_m0002_31,79,0.79,0.003529
20150817100008087_m0002_31,80,0.80,0.003597
20150817100008087_m0002_31,81,0.81,0.006541
20150817100008087_m0002_31,82,0.82,0.007451
20150817100008087_m0002_31,83,0.83,0.007206
20150817100008087_m0002_31,84,0.84,0.008422
20150817100008087_m0002_31,85,0.85,0.010395
20150817100008087_m0002_31,86,0.86,0.008843
20150817100008087_m0002_31,87,0.87,0.007982
20150817100008087_m0002_31,88,0.88,0.007838
20150817100008087_m0002_31,89,0.89,0.007452
20150817100008087_m0002_31,90,0.90,0.007703
20150817100008087_m0002_31,91,0.91,0.007439
20150817100008087_m0002_31,92,0.92,0.005657
20150817100008087_m0002_31,93,0.93,0.006366
20150817100008087_m0002_31,94,0.94,0.006585
20150817100008087_m0002_31,95,0.95,0.004704
20150817100008087_m0002_31,96,0.96,0.005400
20150817100008087_m0002_31,97,0.97,0.005789
20150817100008087_m0002_31,98,0.98,0.005877
20150817100008087_m0002_31,99,0.99,0.005161
20150817100008087_m0002_31,100,1.00,0.003051
20150817100008087_m0002_31,101,1.01,0.003969
20150817100008087_m0002_31,102,1.02,0.003905
20150817100008087_m0002_31,103,1.03,0.003475
20150817100008087_m0002_31,104,1.04,0.003482
20150817100008087_m0002_31,105,1.05,0.004937
20150817100008087_m0002_31,106,1.06,0.006747
20150817100008087_m0002_31,107,1.07,0.006868
20150817100008087_m0002_31,108,1.08,0.006639
20150817100008087_m0002_31,109,1.09,0.006914
20150817100008087_m0002_31,110,1.10,0.006058
20150817100008087_m0002_31,111,1.11,0.005649
20150817100008087_m0002_31,112,1.12,0.005323
20150817100008087_m0002_31,113,1.13,0.004496
20150817100008087_m0002_31,114,1.14,0.003569
20150817100008087_m0002_31,115,1.15,0.005347
20150817100008087_m0002_31,116,1.16,0.006853
20150817100008087_m0002_31,117,1.17,0.007841
20150817100008087_m0002_31,118,1.18,0.007753
20150817100008087_m0002_31,119,1.19,0.006787
20150817100008087_m0002_31,120,1.20,0.006561
20150817100008087_m0002_31,121,1.21,0.004968
20150817100008087_m0002_31,122,1.22,0.004479
20150817100008087_m0002_31,123,1.23,0.004149
20150817100008087_m0002_31,124,1.24,0.003443
20150817100008087_m0002_31,125,1.25,0.003215
20150817100008087_m0002_31,126,1.26,0.003091
20150817100008087_m0002_31,127,1.27,0.003226
20150817100008087_m0002_31,128,1.28,0.003785
20150817100008087_m0002_31,129,1.29,0.004506
20150817100008087_m0002_31,130,1.30,0.004318
20150817100008087_m0002_31,131,1.31,0.004327
20150817100008087_m0002_31,132,1.32,0.004306
20150817100008087_m0002_31,133,1.33,0.004702
20150817100008087_m0002_31,134,1.34,0.004668
20150817100008087_m0002_31,135,1.35,0.004867
20150817100008087_m0002_31,136,1.36,0.005018
20150817100008087_m0002_31,137,1.37,0.004400
20150817100008087_m0002_31,138,1.38,0.004040
20150817100008087_m0002_31,139,1.39,0.004286
20150817100008087_m0002_31,140,1.40,0.003620
20150817100008087_m0002_31,141,1.41,0.003530
20150817100008087_m0002_31,142,1.42,0.003747
20150817100008087_m0002_31,143,1.43,0.004508
20150817100008087_m0002_31,144,1.44,0.004738
20150817100008087_m0002_31,145,1.45,0.004866
20150817100008087_m0002_31,146,1.46,0.005005
20150817100008087_m0002_31,147,1.47,0.005666
20150817100008087_m0002_31,148,1.48,0.005805
20150817100008087_m0002_31,149,1.49,0.005853
20150817100008087_m0002_31,150,1.50,0.005683
20150817100008087_m0002_31,151,1.51,0.004496
20150817100008087_m0002_31,152,1.52,0.002994
20150817100008087_m0002_31,153,1.53,0.003959
20150817100008087_m0002_31,154,1.54,0.003820
20150817100008087_m0002_31,155,1.55,0.004166
20150817100008087_m0002_31,156,1.56,0.004150
20150817100008087_m0002_31,157,1.57,0.004239
20150817100008087_m0002_31,158,1.58,0.003967
20150817100008087_m0002_31,159,1.59,0.004057
20150817100008087_m0002_31,160,1.60,0.004132
20150817100008087_m0002_31,161,1.61,0.003692
20150817100008087_m0002_31,162,1.62,0.003788
20150817100008087_m0002_31,163,1.63,0.003947
20150817100008087_m0002_31,164,1.64,0.003900
20150817100008087_m0002_31,165,1.65,0.003799
20150817100008087_m0002_31,166,1.66,0.004082
20150817100008087_m0002_31,167,1.67,0.004100
20150817100008087_m0002_31,168,1.68,0.004249
20150817100008087_m0002_31,169,1.69,0.003698
20150817100008087_m0002_31,170,1.70,0.003686
20150817100008087_m0002_31,171,1.71,0.003705
20150817100008087_m0002_31,172,1.72,0.003726
20150817100008087_m0002_31,173,1.73,0.004063
20150817100008087_m0002_31,174,1.74,0.004030
20150817100008087_m0002_31,175,1.75,0.003879
20150817100008087_m0002_31,176,1.76,0.003837
20150817100008087_m0002_31,177,1.77,0.003701
20150817100008087_m0002_31,178,1.78,0.004010
20150817100008087_m0002_31,179,1.79,0.003922
20150817100008087_m0002_31,180,1.80,0.003855
20150817100008087_m0002_31,181,1.81,0.003925
20150817100008087_m0002_31,182,1.82,0.004000
20150817100008087_m0002_31,183,1.83,0.003894
20150817100008087_m0002_31,184,1.84,0.003979
20150817100008087_m0002_31,185,1.85,0.004039
20150817100008087_m0002_31,186,1.86,0.004020
20150817100008087_m0002_31,187,1.87,0.004263
20150817100008087_m0002_31,188,1.88,0.004462
20150817100008087_m0002_31,189,1.89,0.004409
20150817100008087_m0002_31,190,1.90,0.004346
20150817100008087_m0002_31,191,1.91,0.004575
20150817100008087_m0002_31,192,1.92,0.005243
20150406083433287_m0002_31,0,0.00,0.003347
20150406083433287_m0002_31,1,0.01,0.003257
20150406083433287_m0002_31,2,0.02,0.003289
20150406083433287_m0002_31,3,0.03,0.003576
20150406083433287_m0002_31,4,0.04,0.003227
20150406083433287_m0002_31,5,0.05,0.003302
20150406083433287_m0002_31,6,0.06,0.003687
20150406083433287_m0002_31,7,0.07,0.003785
20150406083433287_m0002_31,8,0.08,0.004019
20150406083433287_m0002_31,9,0.09,0.003733
20150406083433287_m0002_31,10,0.10,0.003645
20150406083433287_m0002_31,11,0.11,0.003818
20150406083433287_m0002_31,12,0.12,0.003833
20150406083433287_m0002_31,13,0.13,0.003989
20150406083433287_m0002_31,14,0.14,0.003936
20150406083433287_m0002_31,15,0.15,0.003852
20150406083433287_m0002_31,16,0.16,0.005747
20150406083433287_m0002_31,17,0.17,0.008043
20150406083433287_m0002_31,18,0.18,0.010260
20150406083433287_m0002_31,19,0.19,0.011877
20150406083433287_m0002_31,20,0.20,0.008160
20150406083433287_m0002_31,21,0.21,0.007562
20150406083433287_m0002_31,22,0.22,0.008799
20150406083433287_m0002_31,23,0.23,0.008342
20150406083433287_m0002_31,24,0.24,0.007975
20150406083433287_m0002_31,25,0.25,0.007172
20150406083433287_m0002_31,26,0.26,0.006564
20150406083433287_m0002_31,27,0.27,0.005929
20150406083433287_m0002_31,28,0.28,0.005545
20150406083433287_m0002_31,29,0.29,0.004544
20150406083433287_m0002_31,30,0.30,0.003502
20150406083433287_m0002_31,31,0.31,0.003948
20150406083433287_m0002_31,32,0.32,0.004463
20150406083433287_m0002_31,33,0.33,0.004713
20150406083433287_m0002_31,34,0.34,0.004894
20150406083433287_m0002_31,35,0.35,0.004827
20150406083433287_m0002_31,36,0.36,0.005059
20150406083433287_m0002_31,37,0.37,0.005388
20150406083433287_m0002_31,38,0.38,0.005003
20150406083433287_m0002_31,39,0.39,0.004150
20150406083433287_m0002_31,40,0.40,0.003903
20150406083433287_m0002_31,41,0.41,0.005649
20150406083433287_m0002_31,42,0.42,0.006704
20150406083433287_m0002_31,43,0.43,0.006229
20150406083433287_m0002_31,44,0.44,0.005734
20150406083433287_m0002_31,45,0.45,0.006663
20150406083433287_m0002_31,46,0.46,0.006108
20150406083433287_m0002_31,47,0.47,0.005420
20150406083433287_m0002_31,48,0.48,0.006115
20150406083433287_m0002_31,49,0.49,0.005540
20150406083433287_m0002_31,50,0.50,0.006485
20150406083433287_m0002_31,51,0.51,0.006687
20150406083433287_m0002_31,52,0.52,0.005273
20150406083433287_m0002_31,53,0.53,0.003626
20150406083433287_m0002_31,54,0.54,0.005818
20150406083433287_m0002_31,55,0.55,0.007522
20150406083433287_m0002_31,56,0.56,0.009681
20150406083433287_m0002_31,57,0.57,0.009208
20150406083433287_m0002_31,58,0.58,0.008663
20150406083433287_m0002_31,59,0.59,0.007718
20150406083433287_m0002_31,60,0.60,0.007187
20150406083433287_m0002_31,61,0.61,0.007029
20150406083433287_m0002_31,62,0.62,0.006600
20150406083433287_m0002_31,63,0.63,0.006285
20150406083433287_m0002_31,64,0.64,0.004800
20150406083433287_m0002_31,65,0.65,0.003803
20150406083433287_m0002_31,66,0.66,0.005047
20150406083433287_m0002_31,67,0.67,0.006074
20150406083433287_m0002_31,68,0.68,0.007522
20150406083433287_m0002_31,69,0.69,0.007232
20150406083433287_m0002_31,70,0.70,0.005684
20150406083433287_m0002_31,71,0.71,0.003595
20150406083433287_m0002_31,72,0.72,0.006980
20150406083433287_m0002_31,73,0.73,0.007907
20150406083433287_m0002_31,74,0.74,0.008332
20150406083433287_m0002_31,75,0.75,0.008594
20150406083433287_m0002_31,76,0.76,0.009130
20150406083433287_m0002_31,77,0.77,0.008655
20150406083433287_m0002_31,78,0.78,0.007624
20150406083433287_m0002_31,79,0.79,0.006720
20150406083433287_m0002_31,80,0.80,0.004481
20150406083433287_m0002_31,81,0.81,0.003934
20150406083433287_m0002_31,82,0.82,0.004895
20150406083433287_m0002_31,83,0.83,0.004220
20150406083433287_m0002_31,84,0.84,0.003431
20150406083433287_m0002_31,85,0.85,0.008135
20150406083433287_m0002_31,86,0.86,0.008508
20150406083433287_m0002_31,87,0.87,0.007415
20150406083433287_m0002_31,88,0.88,0.007291
20150406083433287_m0002_31,89,0.89,0.008847
20150406083433287_m0002_31,90,0.90,0.009694
20150406083433287_m0002_31,91,0.91,0.007212
20150406083433287_m0002_31,92,0.92,0.006998
20150406083433287_m0002_31,93,0.93,0.006747
20150406083433287_m0002_31,94,0.94,0.006583
20150406083433287_m0002_31,95,0.95,0.007178
20150406083433287_m0002_31,96,0.96,0.004947
20150406083433287_m0002_31,97,0.97,0.003767
20150406083433287_m0002_31,98,0.98,0.004560
20150406083433287_m0002_31,99,0.99,0.004140
20150406083433287_m0002_31,100,1.00,0.004602
20150406083433287_m0002_31,101,1.01,0.003946
20150406083433287_m0002_31,102,1.02,0.004467
20150406083433287_m0002_31,103,1.03,0.004309
20150406083433287_m0002_31,104,1.04,0.003813
20150406083433287_m0002_31,105,1.05,0.003440
20150406083433287_m0002_31,106,1.06,0.003391
20150406083433287_m0002_31,107,1.07,0.003783
20150406083433287_m0002_31,108,1.08,0.003848
20150406083433287_m0002_31,109,1.09,0.003712
20150406083433287_m0002_31,110,1.10,0.004498
20150406083433287_m0002_31,111,1.11,0.005881
20150406083433287_m0002_31,112,1.12,0.006435
20150406083433287_m0002_31,113,1.13,0.007126
20150406083433287_m0002_31,114,1.14,0.007617
20150406083433287_m0002_31,115,1.15,0.007272
20150406083433287_m0002_31,116,1.16,0.006711
20150406083433287_m0002_31,117,1.17,0.004590
20150406083433287_m0002_31,118,1.18,0.005036
20150406083433287_m0002_31,119,1.19,0.007394
20150406083433287_m0002_31,120,1.20,0.008770
20150406083433287_m0002_31,121,1.21,0.009913
20150406083433287_m0002_31,122,1.22,0.008735
20150406083433287_m0002_31,123,1.23,0.007593
20150406083433287_m0002_31,124,1.24,0.004396
20150406083433287_m0002_31,125,1.25,0.004172
20150406083433287_m0002_31,126,1.26,0.003709
20150406083433287_m0002_31,127,1.27,0.003942
20150406083433287_m0002_31,128,1.28,0.003376
20150406083433287_m0002_31,129,1.29,0.003509
20150406083433287_m0002_31,130,1.30,0.003334
20150406083433287_m0002_31,131,1.31,0.003556
20150406083433287_m0002_31,132,1.32,0.004044
20150406083433287_m0002_31,133,1.33,0.005077
20150406083433287_m0002_31,134,1.34,0.006104
20150406083433287_m0002_31,135,1.35,0.005992
20150406083433287_m0002_31,136,1.36,0.005712
20150406083433287_m0002_31,137,1.37,0.006117
20150406083433287_m0002_31,138,1.38,0.006177
20150406083433287_m0002_31,139,1.39,0.006119
20150406083433287_m0002_31,140,1.40,0.004773
20150406083433287_m0002_31,141,1.41,0.003979
20150406083433287_m0002_31,142,1.42,0.004124
20150406083433287_m0002_31,143,1.43,0.004468
20150406083433287_m0002_31,144,1.44,0.002789
20150406083433287_m0002_31,145,1.45,0.004085
20150406083433287_m0002_31,146,1.46,0.004014
20150406083433287_m0002_31,147,1.47,0.003164
20150406083433287_m0002_31,148,1.48,0.003248
20150406083433287_m0002_31,149,1.49,0.003529
20150406083433287_m0002_31,150,1.50,0.003909
20150406083433287_m0002_31,151,1.51,0.003582
20150406083433287_m0002_31,152,1.52,0.004162
20150406083433287_m0002_31,153,1.53,0.004312
20150406083433287_m0002_31,154,1.54,0.005886
20150406083433287_m0002_31,155,1.55,0.006112
20150406083433287_m0002_31,156,1.56,0.006180
20150406083433287_m0002_31,157,1.57,0.003745
20150406083433287_m0002_31,158,1.58,0.002618
20150406083433287_m0002_31,159,1.59,0.003429
20150406083433287_m0002_31,160,1.60,0.003645
20150406083433287_m0002_31,161,1.61,0.003827
20150406083433287_m0002_31,162,1.62,0.003581
20150406083433287_m0002_31,163,1.63,0.003675
20150406083433287_m0002_31,164,1.64,0.003586
20150406083433287_m0002_31,165,1.65,0.003329
20150406083433287_m0002_31,166,1.66,0.003270
20150406083433287_m0002_31,167,1.67,0.003350
20150406083433287_m0002_31,168,1.68,0.003225
20150406083433287_m0002_31,169,1.69,0.003064
20150406083433287_m0002_31,170,1.70,0.002917
20150406083433287_m0002_31,171,1.71,0.003048
20150406083433287_m0002_31,172,1.72,0.003052
20150406083433287_m0002_31,173,1.73,0.003093
20150406083433287_m0002_31,174,1.74,0.003207
20150406083433287_m0002_31,175,1.75,0.003076
20150406083433287_m0002_31,176,1.76,0.003055
20150406083433287_m0002_31,177,1.77,0.002927
20150406083433287_m0002_31,178,1.78,0.003092
20150406083433287_m0002_31,179,1.79,0.003064
20150406083433287_m0002_31,180,1.80,0.002996
20150406083433287_m0002_31,181,1.81,0.003197
20150406083433287_m0002_31,182,1.82,0.003197
20150406083433287_m0002_31,183,1.83,0.003220
20150406083433287_m0002_31,184,1.84,0.003229
20150406083433287_m0002_31,185,1.85,0.003309
20150406083433287_m0002_31,186,1.86,0.003285
20150406083433287_m0002_31,187,1.87,0.003422
20150406083433287_m0002_31,188,1.88,0.003474
20150406083433287_m0002_31,189,1.89,0.003581
20150406083433287_m0002_31,190,1.90,0.003479
20150406083433287_m0002_31,191,1.91,0.003297
20150406083433287_m0002_31,192,1.92,0.003611
20150427075231842_m0002_31,0,0.00,0.003455
20150427075231842_m0002_31,1,0.01,0.003534
20150427075231842_m0002_31,2,0.02,0.003439
20150427075231842_m0002_31,3,0.03,0.003186
20150427075231842_m0002_31,4,0.04,0.003094
20150427075231842_m0002_31,5,0.05,0.003105
20150427075231842_m0002_31,6,0.06,0.003558
20150427075231842_m0002_31,7,0.07,0.003513
20150427075231842_m0002_31,8,0.08,0.003455
20150427075231842_m0002_31,9,0.09,0.003561
20150427075231842_m0002_31,10,0.10,0.003598
20150427075231842_m0002_31,11,0.11,0.003777
20150427075231842_m0002_31,12,0.12,0.003941
20150427075231842_m0002_31,13,0.13,0.003936
20150427075231842_m0002_31,14,0.14,0.003707
20150427075231842_m0002_31,15,0.15,0.003729
20150427075231842_m0002_31,16,0.16,0.003973
20150427075231842_m0002_31,17,0.17,0.004061
20150427075231842_m0002_31,18,0.18,0.004014
20150427075231842_m0002_31,19,0.19,0.003957
20150427075231842_m0002_31,20,0.20,0.003603
20150427075231842_m0002_31,21,0.21,0.003809
20150427075231842_m0002_31,22,0.22,0.004022
20150427075231842_m0002_31,23,0.23,0.004171
20150427075231842_m0002_31,24,0.24,0.006830
20150427075231842_m0002_31,25,0.25,0.007899
20150427075231842_m0002_31,26,0.26,0.009076
20150427075231842_m0002_31,27,0.27,0.006285
20150427075231842_m0002_31,28,0.28,0.008390
20150427075231842_m0002_31,29,0.29,0.008745
20150427075231842_m0002_31,30,0.30,0.007304
20150427075231842_m0002_31,31,0.31,0.007053
20150427075231842_m0002_31,32,0.32,0.006347
20150427075231842_m0002_31,33,0.33,0.005870
20150427075231842_m0002_31,34,0.34,0.005522
20150427075231842_m0002_31,35,0.35,0.004875
20150427075231842_m0002_31,36,0.36,0.004941
20150427075231842_m0002_31,37,0.37,0.004753
20150427075231842_m0002_31,38,0.38,0.003696
20150427075231842_m0002_31,39,0.39,0.003196
20150427075231842_m0002_31,40,0.40,0.005517
20150427075231842_m0002_31,41,0.41,0.004719
20150427075231842_m0002_31,42,0.42,0.004560
20150427075231842_m0002_31,43,0.43,0.005219
20150427075231842_m0002_31,44,0.44,0.005501
20150427075231842_m0002_31,45,0.45,0.003679
20150427075231842_m0002_31,46,0.46,0.003280
20150427075231842_m0002_31,47,0.47,0.004711
20150427075231842_m0002_31,48,0.48,0.005006
20150427075231842_m0002_31,49,0.49,0.005403
20150427075231842_m0002_31,50,0.50,0.005097
20150427075231842_m0002_31,51,0.51,0.005182
20150427075231842_m0002_31,52,0.52,0.004990
20150427075231842_m0002_31,53,0.53,0.005253
20150427075231842_m0002_31,54,0.54,0.004815
20150427075231842_m0002_31,55,0.55,0.004839
20150427075231842_m0002_31,56,0.56,0.005247
20150427075231842_m0002_31,57,0.57,0.004580
20150427075231842_m0002_31,58,0.58,0.004783
20150427075231842_m0002_31,59,0.59,0.004261
20150427075231842_m0002_31,60,0.60,0.003685
